TRAFFIC_ITEM_ID,ORIGINAL_TRAFFIC_ITEM_ID,TRAFFIC_ITEM_STATUS_SHORT_DESC,TRAFFIC_ITEM_TYPE_DESC,START_TIME,END_TIME,ENTRY_TIME,VERIFIED,CRITICAL_VALS,INCIDENT_TYPE,LATITUDE_START,LONGITUDE_START,LATITUDE_END,LONGITUDE_END,ROAD_CLOSED,TRAFFIC_DESC
2595400063532734852,4220315640578612052,ACTIVE,CONSTRUCTION,"September 15, 2020 2:52:48 PM CDT","September 18, 2020 8:30:18 AM CDT","September 15, 2020 11:32:48 PM CDT",True,critical,construction,29.40612,-95.03357,29.40999,-95.04004,True,Closed due to road construction
4120275686473794961,2382943453977307164,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.72939,-94.87836,29.72968,-94.87518,True,Closed due to road construction:Fisher Rd
1907502518128184597,4180943320841678609,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.710809,-94.98433,29.71074,-94.9832,True,Closed due to road construction
2017087386878008934,2017087386878008934,ACTIVE,CONSTRUCTION,"September 15, 2020 8:32:46 PM CDT","September 19, 2020 8:32:23 PM CDT","September 15, 2020 8:32:46 PM CDT",True,minor,construction,29.65765,-95.15581,29.71188,-95.15305,False,Road construction
2661210579065165437,2702371195894164485,ACTIVE,ROAD_CLOSURE,"September 16, 2020 12:05:01 AM CDT","September 16, 2020 5:03:26 AM CDT","September 16, 2020 12:05:01 AM CDT",True,critical,NA,29.51328,-95.12006,29.51571,-95.12152,False,Off-ramps closed
3389083668234017987,4130370809190523871,ACTIVE,ROAD_CLOSURE,"September 15, 2020 11:35:46 PM CDT","September 16, 2020 4:32:10 AM CDT","September 15, 2020 11:35:46 PM CDT",True,critical,NA,30.65546,-93.41246,30.60536,-93.23273,True,Closed
3528398052632805230,2222894340041299369,ACTIVE,ROAD_CLOSURE,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:29:42 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,NA,29.56807,-92.32952,29.64602,-92.3738,True,Closed:Freshwater City Rd
2282301186327199317,2018060970409907769,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.744632,-94.991338,29.7465,-94.99456,True,Closed due to road construction
3732053519839916311,2925391864677459756,ACTIVE,MISCELLANEOUS,08/29/2020 12:31:56,09/16/2020 06:29:30,09/16/2020 04:29:46,True,minor,NA,29.76702,-93.89329,29.803817,-93.349732,False,Lane blocked
330861560791877593,2143892679924438568,ACTIVE,MISCELLANEOUS,"August 29, 2020 8:59:42 AM CDT","September 16, 2020 1:29:30 AM CDT","September 15, 2020 11:29:46 PM CDT",True,minor,NA,30.42126,-93.48637,30.30376,-93.74374,False,Lane blocked
1323032058170200884,3668748305444808109,ACTIVE,CONSTRUCTION,09/15/2020 15:32:49,09/19/2020 15:30:18,09/15/2020 15:32:49,True,critical,construction,29.536435,-95.011933,29.535757,-95.012807,True,Closed due to road construction:Bel Rd
1928691656204757953,1928691656204757953,ACTIVE,CONSTRUCTION,"August 24, 2020 7:00:00 AM CDT","April 1, 2021 5:00:28 PM CDT","September 8, 2020 10:29:46 AM CDT",True,minor,construction,30.54661,-91.96787,30.54724,-91.87412,False,Road construction
1836733197044268220,2600744343558102140,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.681778,-95.155581,29.68175,-95.155039,True,Closed due to road construction:Belt Dr
1245806492438515653,1163842001364215680,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.710632,-94.983231,29.710809,-94.98433,True,Closed due to road construction
39160903925052323,886278946384028279,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.740058,-94.996262,29.748319,-94.990449,True,Closed due to road construction
1065051365221189678,2777093575971869411,ACTIVE,CONSTRUCTION,"September 15, 2020 11:32:46 PM CDT","September 16, 2020 4:30:18 AM CDT","September 15, 2020 11:32:46 PM CDT",True,critical,construction,29.743109,-94.992483,29.744782,-94.995535,True,Closed due to road construction
